date,product,date,price,variety
2011-05-23,fruitAndVegetable,2011-05-23,328.33,unknown
2011-05-30,pigmeat,2011-05-30,"27,68",unknown
2011-05-30,fruitAndVegetable,2011-05-30,49.58,unknown
2011-05-30,fruitAndVegetable,2011-05-30,135.00,unknown
2011-05-30,fruitAndVegetable,2011-05-30,73.34,unknown
2011-05-30,fruitAndVegetable,2011-05-30,328.33,unknown
2011-05-30,fruitAndVegetable,2011-05-30,100.00,unknown
2011-05-30,fruitAndVegetable,2011-05-30,33.18,unknown
2011-05-30,fruitAndVegetable,2011-05-30,190.00,unknown
2011-05-30,fruitAndVegetable,2011-05-30,44.56,unknown
2011-05-30,beef,2011-05-30,"336,32",unknown
2011-05-30,beef,2011-05-30,"337,05",unknown
2011-05-30,fruitAndVegetable,2011-05-30,43.49,unknown
2011-05-30,rice,2011-05-30,594.78,unknown
2011-05-30,beef,2011-05-30,"209,65",unknown
2011-05-30,beef,2011-05-30,"351,19",unknown
2011-05-30,fruitAndVegetable,2011-05-30,67.25,unknown
2011-05-30,fruitAndVegetable,2011-05-30,54.06,unknown
2011-05-30,fruitAndVegetable,2011-05-30,75.00,unknown
2011-05-30,fruitAndVegetable,2011-05-30,143.04,unknown
2011-05-30,fruitAndVegetable,2011-05-30,21.50,unknown
2011-05-30,fruitAndVegetable,2011-05-30,27.41,unknown
2011-05-30,fruitAndVegetable,2011-05-30,114.07,unknown
2011-05-30,pigmeat,2011-05-30,"164,28",unknown
2011-05-30,fruitAndVegetable,2011-05-30,44.17,unknown
2011-05-30,fruitAndVegetable,2011-05-30,90.50,unknown
2011-05-30,fruitAndVegetable,2011-05-30,64.90,unknown
2011-05-30,pigmeat,2011-05-30,"164,28",unknown
2011-05-30,rice,2011-05-30,288.49,unknown
2011-05-30,fruitAndVegetable,2011-05-30,16.08,unknown
2011-05-30,fruitAndVegetable,2011-05-30,61.07,unknown
2011-05-30,fruitAndVegetable,2011-05-30,37.27,unknown
2011-05-30,fruitAndVegetable,2011-05-30,34.41,unknown
2011-05-30,dairy,2011-05-30,327.45,unknown
2011-05-30,fruitAndVegetable,2011-05-30,338.75,unknown
2011-05-30,dairy,2011-05-30,860.34,unknown
2011-05-30,dairy,2011-05-30,687.07,unknown
2011-05-30,fruitAndVegetable,2011-05-30,195.58,unknown
2011-06-06,pigmeat,2011-06-06,"164,33",unknown
2011-06-06,fruitAndVegetable,2011-06-06,68.00,unknown
2011-06-06,fruitAndVegetable,2011-06-06,33.23,unknown
2011-06-06,beef,2011-06-06,"337,12",unknown
2011-06-06,beef,2011-06-06,"335,72",unknown
2011-06-06,pigmeat,2011-06-06,"164,33",unknown
2011-06-06,fruitAndVegetable,2011-06-06,67.13,unknown
2011-06-06,pigmeat,2011-06-06,"24,39",unknown
2011-06-06,rice,2011-06-06,288.49,unknown
2011-06-06,fruitAndVegetable,2011-06-06,142.73,unknown
2011-06-06,beef,2011-06-06,"347,62",unknown
2011-06-06,fruitAndVegetable,2011-06-06,186.39,unknown
2011-06-06,beef,2011-06-06,"202,20",unknown
2011-06-06,fruitAndVegetable,2011-06-06,29.55,unknown
2011-06-06,fruitAndVegetable,2011-06-06,90.00,unknown
2011-06-06,fruitAndVegetable,2011-06-06,23.61,unknown
2011-06-06,fruitAndVegetable,2011-06-06,114.01,unknown
2011-06-06,dairy,2011-06-06,341.66,unknown
2011-06-06,fruitAndVegetable,2011-06-06,41.08,unknown
2011-06-06,fruitAndVegetable,2011-06-06,59.83,unknown
2011-06-06,fruitAndVegetable,2011-06-06,21.94,unknown
2011-06-06,fruitAndVegetable,2011-06-06,24.03,unknown
2011-06-06,dairy,2011-06-06,860.34,unknown
2011-06-06,fruitAndVegetable,2011-06-06,101.44,unknown
2011-06-06,fruitAndVegetable,2011-06-06,35.00,unknown
2011-06-06,fruitAndVegetable,2011-06-06,103.00,unknown
2011-06-06,rice,2011-06-06,594.78,unknown
2011-06-06,dairy,2011-06-06,687.07,unknown
2011-06-06,fruitAndVegetable,2011-06-06,47.10,unknown
2011-06-06,fruitAndVegetable,2011-06-06,44.58,unknown
2011-06-06,fruitAndVegetable,2011-06-06,51.93,unknown
2011-06-06,fruitAndVegetable,2011-06-06,39.57,unknown
2011-06-06,fruitAndVegetable,2011-06-06,68.90,unknown
2011-06-06,fruitAndVegetable,2011-06-06,338.75,unknown
2011-06-13,pigmeat,2011-06-13,"165,60",unknown
2011-06-13,pigmeat,2011-06-13,"165,60",unknown
2011-06-13,pigmeat,2011-06-13,"24,39",unknown
2011-06-13,fruitAndVegetable,2011-06-13,142.06,unknown
2011-06-13,fruitAndVegetable,2011-06-13,290.00,unknown
2011-06-13,fruitAndVegetable,2011-06-13,100.00,unknown
2011-06-13,rice,2011-06-13,288.49,unknown
2011-06-13,rice,2011-06-13,594.78,unknown
2011-06-13,fruitAndVegetable,2011-06-13,31.36,unknown
2011-06-13,beef,2011-06-13,"341,15",unknown
2011-06-13,beef,2011-06-13,"200,73",unknown
2011-06-13,fruitAndVegetable,2011-06-13,59.10,unknown
2011-06-13,fruitAndVegetable,2011-06-13,39.52,unknown
2011-06-13,beef,2011-06-13,"332,99",unknown
2011-06-13,beef,2011-06-13,"334,43",unknown
2011-06-13,fruitAndVegetable,2011-06-13,33.96,unknown
2011-06-13,fruitAndVegetable,2011-06-13,51.79,unknown
2011-06-13,fruitAndVegetable,2011-06-13,73.79,unknown
2011-06-13,fruitAndVegetable,2011-06-13,103.00,unknown
2011-06-13,fruitAndVegetable,2011-06-13,25.00,unknown
2011-06-13,fruitAndVegetable,2011-06-13,60.21,unknown
2011-06-13,fruitAndVegetable,2011-06-13,114.65,unknown
2011-06-13,fruitAndVegetable,2011-06-13,69.66,unknown
2011-06-13,dairy,2011-06-13,341.66,unknown
2011-06-13,fruitAndVegetable,2011-06-13,30.38,unknown
2011-06-13,fruitAndVegetable,2011-06-13,183.07,unknown
2011-06-13,fruitAndVegetable,2011-06-13,53.00,unknown
2011-06-13,dairy,2011-06-13,861.21,unknown
2011-06-13,dairy,2011-06-13,686.21,unknown
2011-06-13,fruitAndVegetable,2011-06-13,47.16,unknown
2011-06-13,fruitAndVegetable,2011-06-13,85.00,unknown
2011-06-13,fruitAndVegetable,2011-06-13,45.92,unknown
2011-06-13,fruitAndVegetable,2011-06-13,21.99,unknown
2011-06-20,fruitAndVegetable,2011-06-20,24.71,unknown
2011-06-20,fruitAndVegetable,2011-06-20,63.27,unknown
2011-06-20,fruitAndVegetable,2011-06-20,48.21,unknown
2011-06-20,fruitAndVegetable,2011-06-20,59.90,unknown
2011-06-20,fruitAndVegetable,2011-06-20,170.00,unknown
2011-06-20,fruitAndVegetable,2011-06-20,144.88,unknown
2011-06-20,fruitAndVegetable,2011-06-20,77.97,unknown
2011-06-20,fruitAndVegetable,2011-06-20,45.98,unknown
2011-06-20,pigmeat,2011-06-20,"24,63",unknown
2011-06-20,pigmeat,2011-06-20,"165,47",unknown
2011-06-20,pigmeat,2011-06-20,"165,47",unknown
2011-06-20,fruitAndVegetable,2011-06-20,23.04,unknown
2011-06-20,beef,2011-06-20,"329,94",unknown
2011-06-20,beef,2011-06-20,"330,50",unknown
2011-06-20,fruitAndVegetable,2011-06-20,49.52,unknown
2011-06-20,fruitAndVegetable,2011-06-20,173.54,unknown
2011-06-20,fruitAndVegetable,2011-06-20,103.00,unknown
2011-06-20,fruitAndVegetable,2011-06-20,26.23,unknown
2011-06-20,fruitAndVegetable,2011-06-20,37.50,unknown
2011-06-20,fruitAndVegetable,2011-06-20,89.66,unknown
2011-06-20,fruitAndVegetable,2011-06-20,73.00,unknown
2011-06-20,fruitAndVegetable,2011-06-20,69.80,unknown
2011-06-20,fruitAndVegetable,2011-06-20,95.00,unknown
2011-06-20,fruitAndVegetable,2011-06-20,31.82,unknown
2011-06-20,dairy,2011-06-20,338.39,unknown
2011-06-20,beef,2011-06-20,"338,98",unknown
2011-06-20,beef,2011-06-20,"197,13",unknown
2011-06-20,fruitAndVegetable,2011-06-20,255.00,unknown
2011-06-20,rice,2011-06-20,594.78,unknown
2011-06-20,fruitAndVegetable,2011-06-20,57.53,unknown
2011-06-20,dairy,2011-06-20,862.07,unknown
2011-06-20,dairy,2011-06-20,686.21,unknown
2011-06-20,rice,2011-06-20,288.49,unknown
2011-06-20,fruitAndVegetable,2011-06-20,76.55,unknown
2011-06-20,fruitAndVegetable,2011-06-20,79.19,unknown
2011-06-20,fruitAndVegetable,2011-06-20,42.43,unknown
2011-06-27,fruitAndVegetable,2011-06-27,40.00,unknown
2011-06-27,fruitAndVegetable,2011-06-27,39.02,unknown
2011-06-27,fruitAndVegetable,2011-06-27,53.10,unknown
2011-06-27,fruitAndVegetable,2011-06-27,43.83,unknown
2011-06-27,fruitAndVegetable,2011-06-27,255.00,unknown
2011-06-27,rice,2011-06-27,594.78,unknown
2011-06-27,dairy,2011-06-27,686.21,unknown
2011-06-27,fruitAndVegetable,2011-06-27,27.78,unknown
2011-06-27,fruitAndVegetable,2011-06-27,48.21,unknown
2011-06-27,fruitAndVegetable,2011-06-27,47.46,unknown
2011-06-27,dairy,2011-06-27,341.67,unknown
2011-06-27,dairy,2011-06-27,863.79,unknown
2011-06-27,beef,2011-06-27,"342,81",unknown
2011-06-27,fruitAndVegetable,2011-06-27,173.86,unknown
2011-06-27,fruitAndVegetable,2011-06-27,66.86,unknown
2011-06-27,fruitAndVegetable,2011-06-27,73.00,unknown
2011-06-27,pigmeat,2011-06-27,"165,58",unknown
2011-06-27,fruitAndVegetable,2011-06-27,148.47,unknown
2011-06-27,pigmeat,2011-06-27,"25,15",unknown
2011-06-27,fruitAndVegetable,2011-06-27,25.25,unknown
2011-06-27,fruitAndVegetable,2011-06-27,107.82,unknown
2011-06-27,pigmeat,2011-06-27,"165,58",unknown
2011-06-27,rice,2011-06-27,285.48,unknown
2011-06-27,beef,2011-06-27,"326,07",unknown
2011-06-27,fruitAndVegetable,2011-06-27,28.89,unknown
2011-06-27,fruitAndVegetable,2011-06-27,76.44,unknown
2011-06-27,beef,2011-06-27,"327,64",unknown
2011-06-27,beef,2011-06-27,"196,88",unknown
2011-06-27,fruitAndVegetable,2011-06-27,85.00,unknown
2011-06-27,fruitAndVegetable,2011-06-27,72.52,unknown
2011-06-27,fruitAndVegetable,2011-06-27,79.44,unknown
2011-06-27,fruitAndVegetable,2011-06-27,79.43,unknown
2011-06-27,fruitAndVegetable,2011-06-27,42.50,unknown
2011-06-27,fruitAndVegetable,2011-06-27,147.50,unknown
2011-06-27,fruitAndVegetable,2011-06-27,59.66,unknown
2011-07-02,fruitAndVegetable,2011-07-02,330.00,unknown
2011-07-02,beef,2011-07-02,"356,32",unknown
2011-07-02,beef,2011-07-02,"347,96",unknown
2011-07-02,fruitAndVegetable,2011-07-02,54.13,unknown
2011-07-02,rice,2011-07-02,269.72,unknown
2011-07-02,rice,2011-07-02,562.68,unknown
2011-07-02,fruitAndVegetable,2011-07-02,129.58,unknown
2011-07-02,rice,2011-07-02,254.71,unknown
2011-07-02,fruitAndVegetable,2011-07-02,224.60,unknown
2011-07-02,fruitAndVegetable,2011-07-02,64.98,unknown
2011-07-02,dairy,2011-07-02,683.62,unknown
2011-07-02,fruitAndVegetable,2011-07-02,55.40,unknown
2011-07-02,fruitAndVegetable,2011-07-02,102.00,unknown
2011-07-02,beef,2011-07-02,"344,86",unknown
2011-07-02,fruitAndVegetable,2011-07-02,62.51,unknown
2011-07-02,fruitAndVegetable,2011-07-02,61.10,unknown
2011-07-02,fruitAndVegetable,2011-07-02,75.75,unknown
2011-07-02,fruitAndVegetable,2011-07-02,47.25,unknown
2011-07-02,dairy,2011-07-02,325.78,unknown
2011-07-02,pigmeat,2011-07-02,"156,04",unknown
2011-07-02,pigmeat,2011-07-02,"156,04",unknown
2011-07-02,pigmeat,2011-07-02,"38,89",unknown
2011-07-02,dairy,2011-07-02,852.59,unknown
2011-07-02,fruitAndVegetable,2011-07-02,60.78,unknown
2011-07-02,fruitAndVegetable,2011-07-02,58.36,unknown
2011-07-02,fruitAndVegetable,2011-07-02,371.48,unknown
2011-07-02,fruitAndVegetable,2011-07-02,104.19,unknown
2011-07-02,fruitAndVegetable,2011-07-02,102.85,unknown
2011-07-02,beef,2011-07-02,"193,25",unknown
2011-07-02,fruitAndVegetable,2011-07-02,64.59,unknown
2011-07-02,fruitAndVegetable,2011-07-02,55.64,unknown
2011-07-02,fruitAndVegetable,2011-07-02,248.84,unknown
2011-07-02,fruitAndVegetable,2011-07-02,35.31,unknown
2011-07-02,fruitAndVegetable,2011-07-02,69.29,unknown
2011-07-02,fruitAndVegetable,2011-07-02,22.73,unknown
2011-07-02,fruitAndVegetable,2011-07-02,145.83,unknown
2011-07-02,fruitAndVegetable,2011-07-02,357.00,unknown
2011-07-03,fruitAndVegetable,2011-07-03,62.11,unknown
2011-07-03,fruitAndVegetable,2011-07-03,63.11,unknown
2011-07-03,fruitAndVegetable,2011-07-03,136.60,unknown
2011-07-03,fruitAndVegetable,2011-07-03,57.92,unknown
2011-07-03,fruitAndVegetable,2011-07-03,60.36,unknown
2011-07-03,fruitAndVegetable,2011-07-03,113.66,unknown
2011-07-03,fruitAndVegetable,2011-07-03,277.51,unknown
2011-07-03,fruitAndVegetable,2011-07-03,55.98,unknown
2011-07-03,rice,2011-07-03,577.40,unknown
2011-07-03,fruitAndVegetable,2011-07-03,29.71,unknown
2011-07-03,beef,2011-07-03,"342,21",unknown
2011-07-03,fruitAndVegetable,2011-07-03,61.77,unknown
2011-07-03,fruitAndVegetable,2011-07-03,393.77,unknown
2011-07-03,pigmeat,2011-07-03,"44,88",unknown
2011-07-03,beef,2011-07-03,"361,41",unknown
2011-07-03,beef,2011-07-03,"192,13",unknown
2011-07-03,beef,2011-07-03,"338,32",unknown
2011-07-03,pigmeat,2011-07-03,"166,08",unknown
2011-07-03,pigmeat,2011-07-03,"166,08",unknown
2011-07-03,fruitAndVegetable,2011-07-03,19.27,unknown
2011-07-03,fruitAndVegetable,2011-07-03,46.63,unknown
2011-07-03,rice,2011-07-03,259.46,unknown
2011-07-03,fruitAndVegetable,2011-07-03,58.05,unknown
2011-07-03,fruitAndVegetable,2011-07-03,45.62,unknown
2011-07-03,fruitAndVegetable,2011-07-03,357.00,unknown
2011-07-03,fruitAndVegetable,2011-07-03,49.01,unknown
2011-07-03,dairy,2011-07-03,683.62,unknown
2011-07-03,fruitAndVegetable,2011-07-03,129.31,unknown
2011-07-03,fruitAndVegetable,2011-07-03,75.19,unknown
2011-07-03,fruitAndVegetable,2011-07-03,73.17,unknown
2011-07-03,dairy,2011-07-03,854.31,unknown
2011-07-03,fruitAndVegetable,2011-07-03,254.00,unknown
2011-07-03,dairy,2011-07-03,362.85,unknown
2011-07-03,rice,2011-07-03,280.39,unknown
2011-07-11,pigmeat,2011-07-11,"155,60",unknown
2011-07-11,pigmeat,2011-07-11,"33,12",unknown
2011-07-11,fruitAndVegetable,2011-07-11,64.40,unknown
2011-07-11,fruitAndVegetable,2011-07-11,12.67,unknown
2011-07-11,fruitAndVegetable,2011-07-11,58.91,unknown
2011-07-11,beef,2011-07-11,"382,04",unknown
2011-07-11,beef,2011-07-11,"215,25",unknown
2011-07-11,fruitAndVegetable,2011-07-11,49.67,unknown
2011-07-11,fruitAndVegetable,2011-07-11,63.97,unknown
2011-07-11,fruitAndVegetable,2011-07-11,185.50,unknown
2011-07-11,fruitAndVegetable,2011-07-11,64.31,unknown
2011-07-11,fruitAndVegetable,2011-07-11,151.27,unknown
2011-07-11,beef,2011-07-11,"374,98",unknown
2011-07-11,fruitAndVegetable,2011-07-11,41.70,unknown
2011-07-11,beef,2011-07-11,"371,80",unknown
2011-07-11,fruitAndVegetable,2011-07-11,247.60,unknown
2011-07-11,fruitAndVegetable,2011-07-11,59.20,unknown
2011-07-11,fruitAndVegetable,2011-07-11,56.77,unknown
2011-07-11,dairy,2011-07-11,348.10,unknown
2011-07-11,rice,2011-07-11,608.60,unknown
2011-07-11,fruitAndVegetable,2011-07-11,57.70,unknown
2011-07-11,fruitAndVegetable,2011-07-11,68.91,unknown
2011-07-11,fruitAndVegetable,2011-07-11,61.54,unknown
2011-07-11,fruitAndVegetable,2011-07-11,52.43,unknown
2011-07-11,fruitAndVegetable,2011-07-11,155.50,unknown
2011-07-11,fruitAndVegetable,2011-07-11,53.41,unknown
2011-07-11,rice,2011-07-11,270.39,unknown
2011-07-11,fruitAndVegetable,2011-07-11,52.79,unknown
2011-07-11,fruitAndVegetable,2011-07-11,152.22,unknown
2011-07-11,dairy,2011-07-11,706.90,unknown
2011-07-11,fruitAndVegetable,2011-07-11,21.91,unknown
2011-07-11,fruitAndVegetable,2011-07-11,75.63,unknown
2011-07-11,dairy,2011-07-11,861.21,unknown
2011-07-11,fruitAndVegetable,2011-07-11,51.00,unknown
2011-07-11,fruitAndVegetable,2011-07-11,70.13,unknown
2011-07-11,fruitAndVegetable,2011-07-11,51.00,unknown
2011-07-11,pigmeat,2011-07-11,"155,60",unknown
2011-07-18,fruitAndVegetable,2011-07-18,66.51,unknown
2011-07-18,fruitAndVegetable,2011-07-18,52.50,unknown
2011-07-18,beef,2011-07-18,"322,11",unknown
2011-07-18,beef,2011-07-18,"328,19",unknown
2011-07-18,rice,2011-07-18,276.27,unknown
2011-07-18,fruitAndVegetable,2011-07-18,37.37,unknown
2011-07-18,dairy,2011-07-18,349.75,unknown
2011-07-18,pigmeat,2011-07-18,"165,39",unknown
2011-07-18,fruitAndVegetable,2011-07-18,38.00,unknown
2011-07-18,dairy,2011-07-18,688.79,unknown
2011-07-18,fruitAndVegetable,2011-07-18,55.80,unknown
2011-07-18,fruitAndVegetable,2011-07-18,206.00,unknown
2011-07-18,fruitAndVegetable,2011-07-18,82.84,unknown
2011-07-18,fruitAndVegetable,2011-07-18,135.00,unknown
2011-07-18,fruitAndVegetable,2011-07-18,148.49,unknown
2011-07-18,fruitAndVegetable,2011-07-18,59.20,unknown
2011-07-18,pigmeat,2011-07-18,"165,39",unknown
2011-07-18,fruitAndVegetable,2011-07-18,51.84,unknown
2011-07-18,pigmeat,2011-07-18,"26,36",unknown
2011-07-18,dairy,2011-07-18,864.66,unknown
2011-07-18,fruitAndVegetable,2011-07-18,25.25,unknown
2011-07-18,fruitAndVegetable,2011-07-18,61.34,unknown
2011-07-18,fruitAndVegetable,2011-07-18,84.00,unknown
2011-07-18,fruitAndVegetable,2011-07-18,53.90,unknown
2011-07-18,beef,2011-07-18,"337,99",unknown
2011-07-18,fruitAndVegetable,2011-07-18,15.69,unknown
2011-07-18,fruitAndVegetable,2011-07-18,116.67,unknown
2011-07-18,fruitAndVegetable,2011-07-18,43.33,unknown
2011-07-18,beef,2011-07-18,"204,87",unknown
2011-07-18,fruitAndVegetable,2011-07-18,57.45,unknown
2011-07-18,fruitAndVegetable,2011-07-18,73.00,unknown
2011-07-18,rice,2011-07-18,598.10,unknown
2011-07-18,fruitAndVegetable,2011-07-18,51.13,unknown
2011-07-18,fruitAndVegetable,2011-07-18,48.00,unknown
2011-07-18,fruitAndVegetable,2011-07-18,151.25,unknown
2011-07-25,fruitAndVegetable,2011-07-25,80.00,unknown
2011-07-25,fruitAndVegetable,2011-07-25,148.38,unknown
2011-07-25,pigmeat,2011-07-25,"24,64",unknown
2011-07-25,fruitAndVegetable,2011-07-25,63.00,unknown
2011-07-25,fruitAndVegetable,2011-07-25,53.01,unknown
2011-07-25,fruitAndVegetable,2011-07-25,84.00,unknown
2011-07-25,fruitAndVegetable,2011-07-25,45.88,unknown
2011-07-25,dairy,2011-07-25,349.51,unknown
2011-07-25,fruitAndVegetable,2011-07-25,172.50,unknown
2011-07-25,dairy,2011-07-25,864.66,unknown
2011-07-25,dairy,2011-07-25,688.79,unknown
2011-07-25,fruitAndVegetable,2011-07-25,56.11,unknown
2011-07-25,fruitAndVegetable,2011-07-25,82.43,unknown
2011-07-25,fruitAndVegetable,2011-07-25,54.25,unknown
2011-07-25,fruitAndVegetable,2011-07-25,59.09,unknown
2011-07-25,fruitAndVegetable,2011-07-25,47.01,unknown
2011-07-25,fruitAndVegetable,2011-07-25,52.15,unknown
2011-07-25,fruitAndVegetable,2011-07-25,51.93,unknown
2011-07-25,fruitAndVegetable,2011-07-25,36.69,unknown
2011-07-25,fruitAndVegetable,2011-07-25,40.00,unknown
2011-07-25,fruitAndVegetable,2011-07-25,25.25,unknown
2011-07-25,beef,2011-07-25,"212,80",unknown
2011-07-25,pigmeat,2011-07-25,"165,41",unknown
2011-07-25,beef,2011-07-25,"331,23",unknown
2011-07-25,beef,2011-07-25,"330,53",unknown
2011-07-25,fruitAndVegetable,2011-07-25,61.74,unknown
2011-07-25,rice,2011-07-25,598.10,unknown
2011-07-25,fruitAndVegetable,2011-07-25,197.78,unknown
2011-07-25,fruitAndVegetable,2011-07-25,130.00,unknown
2011-07-25,beef,2011-07-25,"325,97",unknown
2011-07-25,pigmeat,2011-07-25,"165,41",unknown
2011-07-25,fruitAndVegetable,2011-07-25,136.67,unknown
2011-07-25,fruitAndVegetable,2011-07-25,15.24,unknown
2011-08-08,fruitAndVegetable,2011-08-08,58.15,unknown
2011-08-08,fruitAndVegetable,2011-08-08,24.27,unknown
2011-08-08,fruitAndVegetable,2011-08-08,172.50,unknown
2011-08-08,pigmeat,2011-08-08,"165,36",unknown
2011-08-08,fruitAndVegetable,2011-08-08,18.00,unknown
2011-08-08,fruitAndVegetable,2011-08-08,130.00,unknown
2011-08-08,fruitAndVegetable,2011-08-08,42.00,unknown
2011-08-08,dairy,2011-08-08,690.52,unknown
2011-08-08,fruitAndVegetable,2011-08-08,80.17,unknown
2011-08-08,pigmeat,2011-08-08,"165,36",unknown
2011-08-08,fruitAndVegetable,2011-08-08,57.00,unknown
2011-08-08,beef,2011-08-08,"328,12",unknown
2011-08-08,fruitAndVegetable,2011-08-08,47.66,unknown
2011-08-08,beef,2011-08-08,"336,15",unknown
2011-08-08,fruitAndVegetable,2011-08-08,56.39,unknown
2011-08-08,fruitAndVegetable,2011-08-08,48.43,unknown
2011-08-08,fruitAndVegetable,2011-08-08,33.96,unknown
2011-08-08,pigmeat,2011-08-08,"23,52",unknown
2011-08-08,fruitAndVegetable,2011-08-08,53.92,unknown
2011-08-08,fruitAndVegetable,2011-08-08,50.07,unknown
2011-08-08,fruitAndVegetable,2011-08-08,54.05,unknown
2011-08-08,fruitAndVegetable,2011-08-08,144.55,unknown
2011-08-08,beef,2011-08-08,"215,41",unknown
2011-08-08,fruitAndVegetable,2011-08-08,70.00,unknown
2011-08-08,beef,2011-08-08,"331,22",unknown
2011-08-08,dairy,2011-08-08,864.66,unknown
2011-08-08,dairy,2011-08-08,353.24,unknown
2011-08-08,fruitAndVegetable,2011-08-08,136.67,unknown
2011-08-15,fruitAndVegetable,2011-08-15,53.32,unknown
2011-08-15,beef,2011-08-15,"211,43",unknown
2011-08-15,fruitAndVegetable,2011-08-15,47.24,unknown
2011-08-15,fruitAndVegetable,2011-08-15,130.00,unknown
2011-08-15,fruitAndVegetable,2011-08-15,30.75,unknown
2011-08-15,fruitAndVegetable,2011-08-15,45.94,unknown
2011-08-15,fruitAndVegetable,2011-08-15,47.87,unknown
2011-08-15,fruitAndVegetable,2011-08-15,52.42,unknown
2011-08-15,fruitAndVegetable,2011-08-15,42.00,unknown
2011-08-15,fruitAndVegetable,2011-08-15,24.27,unknown
2011-08-15,fruitAndVegetable,2011-08-15,50.00,unknown
2011-08-15,fruitAndVegetable,2011-08-15,57.00,unknown
2011-08-15,pigmeat,2011-08-15,"163,90",unknown
2011-08-15,beef,2011-08-15,"344,32",unknown
2011-08-15,pigmeat,2011-08-15,"22,33",unknown
2011-08-15,fruitAndVegetable,2011-08-15,75.75,unknown
2011-08-15,pigmeat,2011-08-15,"163,90",unknown
2011-08-15,fruitAndVegetable,2011-08-15,72.13,unknown
2011-08-15,fruitAndVegetable,2011-08-15,45.00,unknown
2011-08-15,fruitAndVegetable,2011-08-15,172.50,unknown
2011-08-15,beef,2011-08-15,"333,85",unknown
2011-08-15,fruitAndVegetable,2011-08-15,15.00,unknown
2011-08-15,beef,2011-08-15,"334,43",unknown
2011-08-15,fruitAndVegetable,2011-08-15,61.56,unknown
2011-08-15,fruitAndVegetable,2011-08-15,144.55,unknown
2011-08-15,dairy,2011-08-15,862.93,unknown
2011-08-15,dairy,2011-08-15,699.14,unknown
2011-08-15,dairy,2011-08-15,353.32,unknown
2011-08-15,fruitAndVegetable,2011-08-15,136.67,unknown
2011-08-22,fruitAndVegetable,2011-08-22,48.75,unknown
2011-08-22,fruitAndVegetable,2011-08-22,56.92,unknown
2011-08-22,fruitAndVegetable,2011-08-22,144.55,unknown
2011-08-22,fruitAndVegetable,2011-08-22,125.00,unknown
2011-08-22,beef,2011-08-22,"201,48",unknown
2011-08-22,fruitAndVegetable,2011-08-22,136.67,unknown
2011-08-22,fruitAndVegetable,2011-08-22,172.50,unknown
2011-08-22,beef,2011-08-22,"337,35",unknown
2011-08-22,fruitAndVegetable,2011-08-22,15.00,unknown
2011-08-22,beef,2011-08-22,"336,79",unknown
2011-08-22,fruitAndVegetable,2011-08-22,19.50,unknown
2011-08-22,beef,2011-08-22,"346,39",unknown
2011-08-22,fruitAndVegetable,2011-08-22,45.94,unknown
2011-08-22,fruitAndVegetable,2011-08-22,58.38,unknown
2011-08-22,dairy,2011-08-22,354.76,unknown
2011-08-22,fruitAndVegetable,2011-08-22,68.18,unknown
2011-08-22,dairy,2011-08-22,696.55,unknown
2011-08-22,dairy,2011-08-22,862.07,unknown
2011-08-22,fruitAndVegetable,2011-08-22,91.25,unknown
2011-08-22,fruitAndVegetable,2011-08-22,62.80,unknown
2011-08-22,fruitAndVegetable,2011-08-22,65.00,unknown
2011-08-22,pigmeat,2011-08-22,"22,11",unknown
2011-08-22,fruitAndVegetable,2011-08-22,42.00,unknown
2011-08-22,pigmeat,2011-08-22,"161,35",unknown
2011-08-22,fruitAndVegetable,2011-08-22,40.88,unknown
2011-08-22,fruitAndVegetable,2011-08-22,52.49,unknown
2011-08-22,fruitAndVegetable,2011-08-22,53.22,unknown
2011-08-22,pigmeat,2011-08-22,"161,35",unknown
2011-08-29,fruitAndVegetable,2011-08-29,58.62,unknown
2011-08-29,fruitAndVegetable,2011-08-29,68.18,unknown
2011-08-29,dairy,2011-08-29,696.55,unknown
2011-08-29,dairy,2011-08-29,862.07,unknown
2011-08-29,dairy,2011-08-29,359.01,unknown
2011-08-29,fruitAndVegetable,2011-08-29,51.82,unknown
2011-08-29,fruitAndVegetable,2011-08-29,10.00,unknown
2011-08-29,fruitAndVegetable,2011-08-29,49.89,unknown
2011-08-29,fruitAndVegetable,2011-08-29,62.00,unknown
2011-08-29,fruitAndVegetable,2011-08-29,172.50,unknown
2011-08-29,fruitAndVegetable,2011-08-29,19.50,unknown
2011-08-29,fruitAndVegetable,2011-08-29,52.17,unknown
2011-08-29,fruitAndVegetable,2011-08-29,49.05,unknown
2011-08-29,fruitAndVegetable,2011-08-29,57.11,unknown
2011-08-29,fruitAndVegetable,2011-08-29,125.00,unknown
2011-08-29,pigmeat,2011-08-29,"21,83",unknown
2011-08-29,pigmeat,2011-08-29,"159,72",unknown
2011-08-29,beef,2011-08-29,"353,17",unknown
2011-08-29,pigmeat,2011-08-29,"159,72",unknown
2011-08-29,rice,2011-08-29,598.10,unknown
2011-08-29,fruitAndVegetable,2011-08-29,26.56,unknown
2011-08-29,beef,2011-08-29,"352,49",unknown
2011-08-29,fruitAndVegetable,2011-08-29,150.01,unknown
2011-08-29,fruitAndVegetable,2011-08-29,136.67,unknown
2011-08-29,beef,2011-08-29,"359,71",unknown
2011-08-29,fruitAndVegetable,2011-08-29,52.00,unknown
2011-08-29,beef,2011-08-29,"195,99",unknown
