ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-07-06,1318.0717543757955,1214.957594027587,1503.8784753363136,1318.0717543757955,1318.0717543757955,41.069065746301305,41.069065746301305,41.069065746301305,41.069065746301305,41.069065746301305,41.069065746301305,0.0,0.0,0.0,1359.1408201220968
2021-07-19,1322.9554627121229,1208.8911844009394,1506.2184952318157,1322.9554627121229,1322.9554627121229,35.016814357961245,35.016814357961245,35.016814357961245,35.016814357961245,35.016814357961245,35.016814357961245,0.0,0.0,0.0,1357.9722770700841
2021-07-26,1325.5851518177012,1206.2450765651508,1507.9461401901842,1325.5851518177012,1325.5851518177012,35.016814357512935,35.016814357512935,35.016814357512935,35.016814357512935,35.016814357512935,35.016814357512935,0.0,0.0,0.0,1360.601966175214
2021-08-02,1328.2148409232796,1216.5025356319484,1512.8100560754615,1328.2148409232796,1328.2148409232796,35.016814358416006,35.016814358416006,35.016814358416006,35.016814358416006,35.016814358416006,35.016814358416006,0.0,0.0,0.0,1363.2316552816956
2021-08-03,1328.5905107958665,1225.6009334344963,1517.263713918294,1328.5905107958665,1328.5905107958665,41.06906574634138,41.06906574634138,41.06906574634138,41.06906574634138,41.06906574634138,41.06906574634138,0.0,0.0,0.0,1369.659576542208
2021-08-11,1331.5958697766896,1215.8555482167926,1513.055381327725,1331.5958697766896,1331.5958697766896,30.304315349519715,30.304315349519715,30.304315349519715,30.304315349519715,30.304315349519715,30.304315349519715,0.0,0.0,0.0,1361.9001851262094
2021-08-16,1333.4742191397042,1223.8268942853313,1526.4701382464098,1333.4742191397042,1333.4742191397042,35.01681435751936,35.01681435751936,35.01681435751936,35.01681435751936,35.01681435751936,35.01681435751936,0.0,0.0,0.0,1368.4910334972235
2021-08-23,1336.1039082487653,1226.2883728733152,1525.7741704239143,1336.1039082487653,1336.1039082487653,35.01681435842246,35.01681435842246,35.01681435842246,35.01681435842246,35.01681435842246,35.01681435842246,0.0,0.0,0.0,1371.1207226071876
2021-08-30,1338.733597359225,1216.6440514552155,1512.9718331645854,1338.733597359225,1338.733597359225,35.01681435797412,35.01681435797412,35.01681435797412,35.01681435797412,35.01681435797412,35.01681435797412,0.0,0.0,0.0,1373.7504117171993
2021-09-08,1342.1146262155303,1221.68509496541,1517.0345319057612,1342.1146262155303,1342.1146262155303,30.30431534979097,30.30431534979097,30.30431534979097,30.30431534979097,30.30431534979097,30.30431534979097,0.0,0.0,0.0,1372.4189415653213
2021-09-13,1343.9929755815147,1236.2154645835778,1524.6021286468842,1343.9929755815147,1343.9929755815147,35.01681435734804,35.01681435734804,35.01681435734804,35.01681435734804,35.01681435734804,35.01681435734804,0.0,0.0,0.0,1379.0097899388627
2021-09-20,1346.622664695944,1227.8188666240983,1535.6721065214842,1346.622664695944,1346.622664695944,35.01681435825114,35.01681435825114,35.01681435825114,35.01681435825114,35.01681435825114,35.01681435825114,0.0,0.0,0.0,1381.6394790541951
2021-09-27,1349.2523538103735,1232.365347673241,1535.854145850341,1349.2523538103735,1349.2523538103735,35.0168143578028,35.0168143578028,35.0168143578028,35.0168143578028,35.0168143578028,35.0168143578028,0.0,0.0,0.0,1384.2691681681763
2021-10-05,1352.25771279882,1233.9070430470645,1538.5985566322577,1352.25771279882,1352.25771279882,41.069065746319225,41.069065746319225,41.069065746319225,41.069065746319225,41.069065746319225,41.069065746319225,0.0,0.0,0.0,1393.3267785451392
2021-10-18,1357.141421155046,1249.9133883173154,1539.9483699565646,1357.141421155046,1357.141421155046,35.016814358079806,35.016814358079806,35.016814358079806,35.016814358079806,35.016814358079806,35.016814358079806,0.0,0.0,0.0,1392.1582355131256
2021-10-25,1359.7711102699368,1235.2748180854883,1540.547791526404,1359.7711102699368,1359.7711102699368,35.01681435763148,35.01681435763148,35.01681435763148,35.01681435763148,35.01681435763148,35.01681435763148,0.0,0.0,0.0,1394.7879246275684
2021-11-01,1362.4007993848277,1246.9194095259993,1552.9895438457056,1362.4007993848277,1362.4007993848277,35.01681435853456,35.01681435853456,35.01681435853456,35.01681435853456,35.01681435853456,35.01681435853456,0.0,0.0,0.0,1397.4176137433622
2021-11-10,1365.7818282468304,1247.4945775133847,1544.5341280783205,1365.7818282468304,1365.7818282468304,30.304315350200227,30.304315350200227,30.304315350200227,30.304315350200227,30.304315350200227,30.304315350200227,0.0,0.0,0.0,1396.0861435970305
2021-11-15,1367.6601776146097,1256.4488616376702,1543.2691305299195,1367.6601776146097,1367.6601776146097,35.01681435790847,35.01681435790847,35.01681435790847,35.01681435790847,35.01681435790847,35.01681435790847,0.0,0.0,0.0,1402.6769919725182
2021-11-22,1370.2898667295005,1247.2387936962257,1549.7455212763957,1370.2898667295005,1370.2898667295005,35.01681435746014,35.01681435746014,35.01681435746014,35.01681435746014,35.01681435746014,35.01681435746014,0.0,0.0,0.0,1405.3066810869607
2021-11-29,1372.9195558443914,1260.2988139534077,1552.6822805591373,1372.9195558443914,1372.9195558443914,35.016814358363234,35.016814358363234,35.016814358363234,35.016814358363234,35.016814358363234,35.016814358363234,0.0,0.0,0.0,1407.9363702027547
2021-12-04,1374.7979052121705,1324.108218518402,1619.865772254184,1374.7979052121705,1374.7979052121705,99.98446437623035,99.98446437623035,99.98446437623035,99.98446437623035,99.98446437623035,99.98446437623035,0.0,0.0,0.0,1474.7823695884008
2021-12-07,1375.924914832838,1266.4979248388295,1545.1799762100068,1375.924914832838,1375.924914832838,41.069065745768,41.069065745768,41.069065745768,41.069065745768,41.069065745768,41.069065745768,0.0,0.0,0.0,1416.9939805786062
2021-12-12,1377.8032642006174,1288.2197829202971,1571.5245764270762,1377.8032640739007,1377.8032643700747,54.2241508862665,54.2241508862665,54.2241508862665,54.2241508862665,54.2241508862665,54.2241508862665,0.0,0.0,0.0,1432.0274150868838
2021-12-19,1380.4329533155083,1301.1155087160062,1582.8061775114436,1380.4329520777671,1380.4329545446014,54.22415088668924,54.22415088668924,54.22415088668924,54.22415088668924,54.22415088668924,54.22415088668924,0.0,0.0,0.0,1434.6571042021974
2021-12-26,1383.062642430399,1287.403512189849,1583.4372896421305,1383.0626392660304,1383.0626454095448,54.224150886423494,54.224150886423494,54.224150886423494,54.224150886423494,54.224150886423494,54.224150886423494,0.0,0.0,0.0,1437.2867933168225
2022-01-02,1385.6923315452898,1283.9377110375872,1590.2558530319047,1385.6923263987167,1385.6923361270865,54.22415088615772,54.22415088615772,54.22415088615772,54.22415088615772,54.22415088615772,54.22415088615772,0.0,0.0,0.0,1439.9164824314475
2022-01-09,1388.3220206601807,1301.4090915807474,1582.7295427974527,1388.322012876913,1388.3220274557282,54.22415088589197,54.22415088589197,54.22415088589197,54.22415088589197,54.22415088589197,54.22415088589197,0.0,0.0,0.0,1442.5461715460726
2022-01-16,1390.9517097750715,1299.8925229293545,1600.8627785036356,1390.9516992793285,1390.9517192086632,54.22415088631472,54.22415088631472,54.22415088631472,54.22415088631472,54.22415088631472,54.22415088631472,0.0,0.0,0.0,1445.1758606613862
2022-01-23,1393.5813988899627,1306.180281437276,1590.732622243009,1393.581385388408,1393.581410843755,54.22415088536045,54.22415088536045,54.22415088536045,54.22415088536045,54.22415088536045,54.22415088536045,0.0,0.0,0.0,1447.805549775323
2022-01-30,1396.2110880048533,1302.1709984668375,1599.3272566357907,1396.211071326991,1396.2111033726958,54.224150886383654,54.224150886383654,54.224150886383654,54.224150886383654,54.224150886383654,54.224150886383654,0.0,0.0,0.0,1450.435238891237
2022-02-06,1398.8407771197444,1308.5276803189627,1596.4784891972015,1398.8407567885451,1398.8407950599865,54.2241508861179,54.2241508861179,54.2241508861179,54.2241508861179,54.2241508861179,54.2241508861179,0.0,0.0,0.0,1453.0649280058624
2022-02-13,1401.4704662346353,1312.9593946678604,1603.2144826239826,1401.4704421564054,1401.4704890855921,54.22415088585215,54.22415088585215,54.22415088585215,54.22415088585215,54.22415088585215,54.22415088585215,0.0,0.0,0.0,1455.6946171204875
2022-02-20,1404.1001553495262,1309.854020992414,1602.5513054096891,1404.1001275223546,1404.1001815987347,54.22415088558637,54.22415088558637,54.22415088558637,54.22415088558637,54.22415088558637,54.22415088558637,0.0,0.0,0.0,1458.3243062351125
2022-02-27,1406.729844464417,1315.2430176961361,1594.131246567751,1406.7298123784237,1406.7298757736355,54.224150886609586,54.224150886609586,54.224150886609586,54.224150886609586,54.224150886609586,54.224150886609586,0.0,0.0,0.0,1460.9539953510266
2022-03-06,1409.359533579308,1307.09160247787,1613.3078387109888,1409.3594966086096,1409.3595705009445,54.22415088703233,54.22415088703233,54.22415088703233,54.22415088703233,54.22415088703233,54.22415088703233,0.0,0.0,0.0,1463.5836844663402
2022-03-13,1411.9892226941986,1314.2550324281372,1605.1962429417383,1411.9891811840496,1411.9892654575065,54.22415088607807,54.22415088607807,54.22415088607807,54.22415088607807,54.22415088607807,54.22415088607807,0.0,0.0,0.0,1466.2133735802768
2022-03-20,1414.6189118090895,1324.3496371739536,1616.6991062659117,1414.6188657112825,1414.6189599017566,54.22415088650082,54.22415088650082,54.22415088650082,54.22415088650082,54.22415088650082,54.22415088650082,0.0,0.0,0.0,1468.8430626955903
2022-03-27,1417.2486009239803,1326.4613751210352,1628.527141810984,1417.2485500111331,1417.2486541230824,54.224150886235066,54.224150886235066,54.224150886235066,54.224150886235066,54.224150886235066,54.224150886235066,0.0,0.0,0.0,1471.4727518102154
2022-04-03,1419.8782900388715,1331.5703668796925,1621.0695118482365,1419.8782354524565,1419.8783492763755,54.2241508859693,54.2241508859693,54.2241508859693,54.2241508859693,54.2241508859693,54.2241508859693,0.0,0.0,0.0,1474.1024409248407
2022-04-10,1422.5079791537623,1334.769679354344,1628.2052157004991,1422.507918120599,1422.5080449523068,54.224150886304,54.224150886304,54.224150886304,54.224150886304,54.224150886304,54.224150886304,0.0,0.0,0.0,1476.7321300400663
2022-04-17,1425.1376682686532,1334.1626773027938,1624.2149128243325,1425.1376026855435,1425.1377394906083,54.22415088672674,54.22415088672674,54.22415088672674,54.22415088672674,54.22415088672674,54.22415088672674,0.0,0.0,0.0,1479.3618191553799
2022-04-24,1427.767357383544,1329.2778514357722,1622.8807408213659,1427.7672862186855,1427.767433510477,54.22415088577248,54.22415088577248,54.22415088577248,54.22415088577248,54.22415088577248,54.22415088577248,0.0,0.0,0.0,1481.9915082693167
2022-05-01,1430.397046498435,1338.1416526417772,1643.283257182876,1430.3969710293477,1430.3971282839536,54.224150886195225,54.224150886195225,54.224150886195225,54.224150886195225,54.224150886195225,54.224150886195225,0.0,0.0,0.0,1484.6211973846302
2022-05-08,1433.0267356133259,1340.7458527161875,1642.166633791669,1433.0266536963306,1433.026823545855,54.22415088592947,54.22415088592947,54.22415088592947,54.22415088592947,54.22415088592947,54.22415088592947,0.0,0.0,0.0,1487.2508864992553
2022-05-15,1435.6564247282167,1345.635597830608,1638.7521090473404,1435.656337452151,1435.6565192616986,54.224150886352206,54.224150886352206,54.224150886352206,54.224150886352206,54.224150886352206,54.224150886352206,0.0,0.0,0.0,1489.880575614569
2022-05-22,1438.2861138431076,1349.8392036758576,1634.7107427361636,1438.286020632779,1438.2862155164023,54.22415088539794,54.22415088539794,54.22415088539794,54.22415088539794,54.22415088539794,54.22415088539794,0.0,0.0,0.0,1492.5102647285055
2022-05-29,1440.9158029579983,1341.5025373537303,1650.6333619522638,1440.9157043520756,1440.9159111339727,54.22415088642116,54.22415088642116,54.22415088642116,54.22415088642116,54.22415088642116,54.22415088642116,0.0,0.0,0.0,1495.1399538444193
2022-06-05,1443.5454920728891,1352.5422945605385,1637.173543274038,1443.5453893800855,1443.5456081007128,54.22415088615541,54.22415088615541,54.22415088615541,54.22415088615541,54.22415088615541,54.22415088615541,0.0,0.0,0.0,1497.7696429590446
2022-06-12,1446.1751811877803,1350.950721231534,1655.4842270915572,1446.1750711335706,1446.1753036744383,54.22415088588964,54.22415088588964,54.22415088588964,54.22415088588964,54.22415088588964,54.22415088588964,0.0,0.0,0.0,1500.39933207367
2022-06-19,1448.8048703026711,1352.1995407640775,1655.5190496610353,1448.8047545162315,1448.8049986649862,54.22415088622434,54.22415088622434,54.22415088622434,54.22415088622434,54.22415088622434,54.22415088622434,0.0,0.0,0.0,1503.0290211888955
2022-06-26,1451.434559417562,1358.4625934851226,1662.6751760740503,1451.434436770879,1451.4346943142773,54.22415088664709,54.22415088664709,54.22415088664709,54.22415088664709,54.22415088664709,54.22415088664709,0.0,0.0,0.0,1505.658710304209
2022-07-03,1454.064248532453,1362.4513696265835,1658.1423633754562,1454.0641184328583,1454.0643898274518,54.22415088569283,54.22415088569283,54.22415088569283,54.22415088569283,54.22415088569283,54.22415088569283,0.0,0.0,0.0,1508.2883994181457
2022-07-10,1456.6939376473438,1375.1975153956198,1671.156744838723,1456.693799309792,1456.694085213591,54.224150886115574,54.224150886115574,54.224150886115574,54.224150886115574,54.224150886115574,54.224150886115574,0.0,0.0,0.0,1510.9180885334592
2022-07-17,1459.3236267622347,1368.2851137807509,1668.3887152856682,1459.3234817296998,1459.3237830223038,54.224150886538325,54.224150886538325,54.224150886538325,54.224150886538325,54.224150886538325,54.224150886538325,0.0,0.0,0.0,1513.547777648773
2022-07-24,1461.9533158771255,1356.133339709231,1667.5778680804538,1461.9531631264304,1461.953481251923,54.224150886272554,54.224150886272554,54.224150886272554,54.224150886272554,54.224150886272554,54.224150886272554,0.0,0.0,0.0,1516.1774667633981
2022-07-31,1464.5830049920164,1364.8089001257677,1670.371452103103,1464.5828445909156,1464.5831789299782,54.2241508860068,54.2241508860068,54.2241508860068,54.2241508860068,54.2241508860068,54.2241508860068,0.0,0.0,0.0,1518.8071558780232
2022-08-07,1467.2126941069073,1364.7643326551097,1680.4980100953567,1467.212524323189,1467.2128755264878,54.2241508863415,54.2241508863415,54.2241508863415,54.2241508863415,54.2241508863415,54.2241508863415,0.0,0.0,0.0,1521.4368449932488
