price,product,supermarket,link,name
1.75,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz integral SOS, paquete 1 kg"
1.25,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz D.O.Valencia EROSKI, paquete 1 kg"
2.1,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz basmati EROSKI, paquete 1 kg"
1.49,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz redondo extra LA CIGALA, caja 1 kg"
3.95,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz bomba LA FALLERA, paquete 1 kg"
2.95,arroz,every super,https://supermercado.eroski.es/es/search/results/?q=arroz&suggestionsFilter=false,"Arroz basmati SUNDARI, paquete 1 Kg"
0.85,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar blanco paquete 1 Kg
1.31,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar blanco envase 800 gr
2.25,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar moreno de caña envase 800 gr
4.17,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar blanco en azucaritos caja 300 gr
4.9,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar glasé seda bote 500 gr
4.38,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar moreno de caña en sobres caja 400 gr
3.1,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar moreno integral en terrones caja 500 gr
3.19,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA azúcar moreno de caña bolsa 750 gr
0.79,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,DIA azúcar blanco paquete 1 Kg
4.17,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,DIA azúcar glacé paquete 300 gr
3.97,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,DIA azúcar moreno en sobres 50 uds caja 300 gr
3.5,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,DIA azúcar blanco en sobres 50 uds caja 300 gr
1.98,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,DIA azúcar moreno paquete 500 gr
8.47,azucar,every super,https://www.dia.es/compra-online/search?text=azucar&x=0&y=0,AZUCARERA sirope de agave bote 360 gr
0.76,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar blanco AZUCARERA, paquete 1 kg"
1.44,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar blanco AZUCARERA, paquete 2 kg"
0.72,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar moreno AZUCARERA, brik 800 g"
2.09,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azucaritos AZUCARERA, caja 300 g"
3.67,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar moreno SIDUL, paquete 1 kg"
2.0,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Panela de Colombia AZUCARERA, paquete 500 g"
4.0,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar blanquilla AZUCARERA, brik 800 g"
1.24,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azucarillo moreno en sobre AZUCARERA, caja 300 g"
3.97,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar glacé seda AZUCARERA, bote 500 g"
4.78,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Panela de caña eco AZUCARERA, doypack 200 g"
6.25,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar moreno intenso SIDUL, paquete 500 g"
1.98,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Terrones de azúcar moreno sin envasar AZUCARERA, caja 500 g"
2.98,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar moreno de caña DIET, paquete 500 g"
4.84,azucar,every super,https://supermercado.eroski.es/es/search/results/?q=azucar&suggestionsFilter=false,"Azúcar avainillado VAHINÉ, frasco 90 g"
1.49,berenjena,every super,https://www.dia.es/compra-online/search?text=berenjena&x=0&y=0,Berenjena unidad (420 gr aprox.)
4.64,berenjena,every super,https://www.dia.es/compra-online/search?text=berenjena&x=0&y=0,CALZADO berenjena aliñada LATA 420GR
1.59,berenjena,every super,https://www.dia.es/compra-online/search?text=berenjena&x=0&y=0,Calabacín unidad (900 gr aprox.)
1.25,berenjena,every super,https://www.dia.es/compra-online/search?text=berenjena&x=0&y=0,Calabaza (1.9 Kg aprox.)
3.18,berenjena,every super,https://www.dia.es/compra-online/search?text=berenjena&x=0&y=0,Calabaza a dados envase 500 gr
1.0,berenjena,every super,https://supermercado.eroski.es/es/search/results/?q=berenjena&suggestionsFilter=false,"Berenjena negra, al peso, compra mínima 500 g"
